,date,open,high,low,close,volume,bar_count,average
869,20200831,0.7361,0.74035,0.734,0.7376,,,
870,20200901,0.7378,0.74135,0.73595,0.73725,,,
871,20200902,0.73755,0.7382,0.73015,0.73385,,,
872,20200903,0.73365,0.73375,0.7265,0.72735,,,
873,20200904,0.7273,0.7299,0.7222,0.72825,,,
874,20200907,0.7287,0.72985,0.727,0.7277,,,
875,20200908,0.72765,0.7309,0.72105,0.72145,,,
876,20200909,0.7217,0.7288,0.71925,0.7283,,,
877,20200910,0.72795,0.7325,0.7248,0.7258,,,
878,20200911,0.7257,0.7306,0.7253,0.72835,,,
879,20200914,0.72785,0.7304,0.72645,0.72885,,,
880,20200915,0.72855,0.73425,0.7267,0.73015,,,
881,20200916,0.73045,0.73455,0.72785,0.73055,,,
882,20200917,0.7308,0.73155,0.7254,0.73125,,,
883,20200918,0.73145,0.7334,0.72825,0.729,,,
884,20200921,0.72975,0.7324,0.7199,0.72235,,,
885,20200922,0.72255,0.72355,0.71545,0.71695,,,
886,20200923,0.71695,0.71775,0.70685,0.70725,,,
887,20200924,0.70735,0.7081,0.7016,0.7046,,,
888,20200925,0.7051,0.7087,0.7006,0.70315,,,
889,20200928,0.7033,0.70745,0.70315,0.7071,,,
890,20200929,0.70725,0.71385,0.70695,0.71315,,,
891,20200930,0.7132,0.71755,0.71005,0.7162,,,
892,20201001,0.7158,0.72095,0.7155,0.71825,,,
893,20201002,0.7185,0.71885,0.7131,0.71625,,,
894,20201005,0.7165,0.71935,0.71575,0.7182,,,
895,20201006,0.7177,0.7209,0.71005,0.7102,,,
896,20201007,0.7105,0.71515,0.70965,0.71385,,,
897,20201008,0.71395,0.717,0.7123,0.71675,,,
898,20201009,0.71605,0.72435,0.71595,0.72415,,,
899,20201012,0.72295,0.72395,0.72035,0.7209,,,
900,20201013,0.72115,0.7212,0.71505,0.7162,,,
901,20201014,0.716,0.7191,0.71525,0.71615,,,
902,20201015,0.71615,0.717,0.7056,0.7094,,,
903,20201016,0.7095,0.70985,0.70705,0.7078,,,
904,20201019,0.70805,0.7115,0.70585,0.7065,,,
905,20201020,0.7068,0.70725,0.7021,0.7048,,,
906,20201021,0.70495,0.7137,0.7047,0.7117,,,
907,20201022,0.71135,0.7125,0.7085,0.7118,,,
908,20201023,0.7116,0.71585,0.7101,0.71365,,,
909,20201026,0.7134,0.71465,0.7103,0.7123,,,
910,20201027,0.71205,0.71475,0.71155,0.71285,,,
911,20201028,0.71225,0.71575,0.70385,0.7046,,,
912,20201029,0.70515,0.7076,0.70025,0.70285,,,
913,20201030,0.7029,0.70725,0.70115,0.7028,,,
914,20201102,0.70225,0.7058,0.6991,0.70565,,,
915,20201103,0.70525,0.7175,0.7028,0.7164,,,
916,20201104,0.7158,0.72225,0.70485,0.7179,,,
917,20201105,0.71785,0.72895,0.7145,0.72835,,,
918,20201106,0.72835,0.72875,0.7239,0.72575,,,
919,20201109,0.7275,0.734,0.72665,0.72835,,,
920,20201110,0.72805,0.72945,0.72525,0.7284,,,
921,20201111,0.7284,0.73185,0.726,0.7281,,,
922,20201112,0.72795,0.7294,0.72235,0.72315,,,
923,20201113,0.7233,0.72735,0.72215,0.7269,,,
924,20201116,0.727,0.73265,0.72645,0.73205,,,
925,20201117,0.7317,0.734,0.7289,0.72995,,,
926,20201118,0.72995,0.7331,0.7272,0.7306,,,
927,20201119,0.7307,0.7307,0.72545,0.7284,,,
928,20201120,0.7275,0.7324,0.72665,0.7303,,,
929,20201123,0.73015,0.73375,0.72655,0.7287,,,
930,20201124,0.7287,0.73675,0.7284,0.73605,,,
931,20201125,0.736,0.73735,0.7325,0.7366,,,
932,20201126,0.736,0.73745,0.73535,0.7363,,,
933,20201127,0.73585,0.7399,0.7353,0.73845,,,
934,20201130,0.7389,0.74075,0.73395,0.7344,,,
935,20201201,0.7346,0.73735,0.7342,0.7372,,,
936,20201202,0.7369,0.742,0.73515,0.74165,,,
937,20201203,0.7417,0.74495,0.7398,0.744,,,
938,20201204,0.7438,0.74495,0.741,0.74255,,,
939,20201207,0.7434,0.7454,0.73725,0.7421,,,
940,20201208,0.74225,0.74355,0.73995,0.74105,,,
941,20201209,0.74105,0.74855,0.74045,0.7446,,,
942,20201210,0.74345,0.754,0.7428,0.7535,,,
943,20201211,0.7533,0.7572,0.752,0.75335,,,
944,20201214,0.75555,0.7578,0.75245,0.7533,,,
945,20201215,0.75335,0.7572,0.75075,0.7559,,,
946,20201216,0.75575,0.75785,0.75385,0.75765,,,
947,20201217,0.75765,0.76395,0.7567,0.76265,,,
948,20201218,0.76265,0.7629,0.75825,0.7624,,,
949,20201221,0.75975,0.7607,0.7462,0.75865,,,
950,20201222,0.7583,0.75915,0.7517,0.75245,,,
951,20201223,0.7521,0.7592,0.75175,0.75755,,,
952,20201224,0.7574,0.7607,0.75705,0.75935,,,
953,20201228,0.76025,0.76225,0.75575,0.75805,,,
954,20201229,0.75795,0.7625,0.75775,0.76075,,,
955,20201230,0.761,0.76865,0.7603,0.76855,,,
956,20201231,0.7681,0.77425,0.768,0.77095,,,
957,20210104,0.77025,0.7741,0.76425,0.76655,,,
958,20210105,0.7664,0.77775,0.7661,0.776,,,
959,20210106,0.7756,0.78205,0.77335,0.7802,,,
960,20210107,0.77995,0.78175,0.77255,0.77685,,,
961,20210108,0.7766,0.7799,0.77285,0.77585,,,
962,20210111,0.7747,0.7762,0.7666,0.76965,,,
963,20210112,0.7698,0.77775,0.7687,0.77725,,,
964,20210113,0.7775,0.77815,0.77215,0.77325,,,
965,20210114,0.7726,0.78055,0.7726,0.7778,,,
966,20210115,0.77785,0.7797,0.76815,0.7702,,,
967,20210118,0.7707,0.77175,0.7659,0.76825,,,
968,20210119,0.76805,0.77255,0.76755,0.76965,,,
969,20210120,0.7694,0.7761,0.76915,0.77465,,,
970,20210121,0.7751,0.77825,0.77415,0.7764,,,
971,20210122,0.7763,0.777,0.7702,0.77155,,,
972,20210125,0.7708,0.77475,0.7683,0.7713,,,
973,20210126,0.7713,0.77545,0.7669,0.77445,,,
974,20210127,0.7747,0.7764,0.76435,0.7663,,,
975,20210128,0.76625,0.7698,0.7592,0.7679,,,
976,20210129,0.7682,0.7704,0.76315,0.7644,,,
977,20210201,0.7627,0.76625,0.7606,0.76205,,,
978,20210202,0.76255,0.7662,0.7564,0.76075,,,
979,20210203,0.7608,0.76265,0.76015,0.76185,,,
980,20210204,0.76215,0.7648,0.7588,0.76,,,
981,20210205,0.76005,0.7679,0.7583,0.7678,,,
982,20210208,0.7671,0.7715,0.76515,0.7702,,,
983,20210209,0.77015,0.77405,0.7701,0.77385,,,
984,20210210,0.77375,0.7756,0.77175,0.77215,,,
985,20210211,0.77215,0.77715,0.7713,0.77525,,,
986,20210212,0.7752,0.77645,0.77185,0.7761,,,
987,20210215,0.7765,0.7789,0.77585,0.77815,,,
988,20210216,0.7785,0.78055,0.7745,0.7758,,,
989,20210217,0.7752,0.7772,0.77245,0.7751,,,
990,20210218,0.7748,0.77895,0.7731,0.7768,,,
991,20210219,0.77645,0.78775,0.77575,0.787,,,
992,20210222,0.78725,0.79295,0.78555,0.79155,,,
993,20210223,0.79145,0.7935,0.78805,0.79115,,,
994,20210224,0.79115,0.7973,0.78955,0.7968,,,
995,20210225,0.7967,0.80075,0.78585,0.78725,,,
996,20210226,0.78795,0.78835,0.76925,0.7706,,,
997,20210301,0.771,0.7787,0.7708,0.77735,,,
998,20210302,0.7776,0.78375,0.7736,0.78195,,,
999,20210303,0.7823,0.78385,0.77705,0.7775,,,
1000,20210304,0.7777,0.78155,0.7709,0.7723,,,
1001,20210305,0.77245,0.7727,0.7622,0.7681,,,
1002,20210308,0.7697,0.7723,0.76365,0.76485,,,
1003,20210309,0.7646,0.7726,0.76215,0.7716,,,
1004,20210310,0.77085,0.7746,0.76685,0.77355,,,
1005,20210311,0.77325,0.7794,0.77235,0.77895,,,
1006,20210312,0.7788,0.7801,0.77245,0.776,,,
1007,20210315,0.77505,0.77755,0.7706,0.77555,,,
1008,20210316,0.77565,0.77585,0.7711,0.7746,,,
1009,20210317,0.77435,0.78105,0.76995,0.77965,,,
1010,20210318,0.7798,0.7849,0.7749,0.77595,,,
1011,20210319,0.77615,0.77725,0.77175,0.77425,,,
1012,20210322,0.77135,0.77565,0.7705,0.7746,,,
1013,20210323,0.7745,0.77475,0.76175,0.76235,,,
1014,20210324,0.7624,0.76365,0.75795,0.75815,,,
1015,20210325,0.7585,0.76145,0.75635,0.758,,,
1016,20210326,0.7584,0.7645,0.75795,0.7637,,,
1017,20210329,0.7644,0.7656,0.7615,0.76325,,,
1018,20210330,0.7634,0.76645,0.7585,0.7597,,,
1019,20210331,0.75965,0.76365,0.7588,0.7597,,,
1020,20210401,0.75965,0.762,0.7532,0.76175,,,
1021,20210402,0.76165,0.76375,0.7596,0.76115,,,
1022,20210405,0.76115,0.76605,0.7598,0.76505,,,
1023,20210406,0.76475,0.76685,0.7606,0.7663,,,
1024,20210407,0.76625,0.7677,0.76005,0.7613,,,
1025,20210408,0.76095,0.76605,0.7603,0.7652,,,
1026,20210409,0.7653,0.76615,0.7588,0.76195,,,
1027,20210412,0.7622,0.7636,0.7595,0.7623,,,
1028,20210413,0.7625,0.76485,0.75855,0.7642,,,
1029,20210414,0.76395,0.7738,0.76345,0.77265,,,
1030,20210415,0.7724,0.7761,0.7706,0.7751,,,
1031,20210416,0.7756,0.77595,0.7724,0.77305,,,
1032,20210419,0.7728,0.77845,0.7706,0.7757,,,
1033,20210420,0.77565,0.7816,0.7709,0.77255,,,
1034,20210421,0.7726,0.77625,0.76995,0.77505,,,
1035,20210422,0.77515,0.7765,0.76905,0.77045,,,
1036,20210423,0.7705,0.77605,0.76985,0.77465,,,
1037,20210426,0.77405,0.7815,0.7739,0.78,,,
1038,20210427,0.77985,0.7804,0.77615,0.7767,,,
1039,20210428,0.77645,0.78015,0.77255,0.77905,,,
1040,20210429,0.7792,0.7818,0.77505,0.77665,,,
1041,20210430,0.7769,0.77845,0.7696,0.7714,,,
1042,20210503,0.7723,0.7767,0.7706,0.77625,,,
1043,20210504,0.77605,0.7765,0.7675,0.77085,,,
1044,20210505,0.77115,0.7755,0.7704,0.7747,,,
1045,20210506,0.77455,0.7788,0.7701,0.7784,,,
1046,20210507,0.77815,0.78625,0.7761,0.7844,,,
1047,20210510,0.7849,0.7891,0.7827,0.78305,,,
1048,20210511,0.7834,0.78565,0.782,0.78415,,,
1049,20210512,0.7842,0.7846,0.77195,0.77255,,,
1050,20210513,0.77295,0.77465,0.76885,0.7728,,,
1051,20210514,0.77265,0.77875,0.7714,0.7783,,,
1052,20210517,0.77755,0.7784,0.77305,0.7766,,,
1053,20210518,0.77635,0.78135,0.7763,0.77895,,,
1054,20210519,0.78005,0.78005,0.7711,0.7727,,,
1055,20210520,0.7729,0.77815,0.7716,0.7774,,,
1056,20210521,0.7774,0.7783,0.77185,0.77325,,,
1057,20210524,0.773,0.7758,0.7706,0.7753,,,
1058,20210525,0.77575,0.77765,0.7733,0.77515,,,
1059,20210526,0.7743,0.7796,0.7731,0.77415,,,
1060,20210527,0.7748,0.77575,0.7723,0.77455,,,
1061,20210528,0.77395,0.77475,0.7677,0.77095,,,
1062,20210531,0.77115,0.77415,0.77005,0.7734,,,
1063,20210601,0.7732,0.77695,0.7731,0.7751,,,
1064,20210602,0.7748,0.77735,0.77155,0.7754,,,
1065,20210603,0.77535,0.7754,0.76455,0.76575,,,
1066,20210604,0.76585,0.7745,0.7651,0.7739,,,
1067,20210607,0.7743,0.7766,0.7727,0.77555,,,
1068,20210608,0.77585,0.77635,0.77315,0.7743,,,
1069,20210609,0.7738,0.77625,0.77245,0.7731,,,
1070,20210610,0.7729,0.77635,0.77165,0.775,,,
1071,20210611,0.77545,0.77755,0.76885,0.7704,,,
1072,20210614,0.7706,0.7726,0.7694,0.77115,,,
1073,20210615,0.77125,0.77165,0.76745,0.76875,,,
1074,20210616,0.7685,0.77155,0.7607,0.7609,,,
1075,20210617,0.7611,0.76465,0.75395,0.7549,,,
1076,20210618,0.7552,0.75615,0.7478,0.7478,,,
1077,20210621,0.74855,0.7546,0.74775,0.754,,,
1078,20210622,0.75375,0.75645,0.7494,0.7554,,,
1079,20210623,0.75515,0.7599,0.7538,0.7577,,,
1080,20210624,0.75745,0.7592,0.75655,0.75835,,,
1081,20210625,0.75835,0.76165,0.758,0.7597,,,
1082,20210628,0.75795,0.76015,0.75545,0.7567,,,
1083,20210629,0.7567,0.75705,0.75075,0.75115,,,
1084,20210630,0.75155,0.7527,0.7492,0.74985,,,
1085,20210701,0.74985,0.7508,0.74605,0.747,,,
1086,20210702,0.7469,0.7533,0.74445,0.75265,,,
1087,20210705,0.75235,0.75375,0.7509,0.75305,,,
1088,20210706,0.7531,0.7599,0.74805,0.7493,,,
1089,20210707,0.7495,0.7534,0.7463,0.7482,,,
1090,20210708,0.74895,0.74895,0.74165,0.74305,,,
1091,20210709,0.7427,0.7494,0.741,0.7486,,,
1092,20210712,0.74855,0.7496,0.74485,0.7478,,,
1093,20210713,0.74815,0.7503,0.74265,0.7447,,,
1094,20210714,0.7445,0.7486,0.7431,0.74805,,,
1095,20210715,0.7481,0.74875,0.74105,0.7423,,,
1096,20210716,0.7429,0.7443,0.73925,0.73955,,,
1097,20210719,0.74035,0.7406,0.7322,0.7345,,,
1098,20210720,0.7338,0.73575,0.73,0.7329,,,
1099,20210721,0.73305,0.73625,0.72895,0.73565,,,
1100,20210722,0.73585,0.73975,0.73425,0.738,,,
1101,20210723,0.73845,0.74005,0.7357,0.73665,,,
1102,20210726,0.73685,0.73905,0.73305,0.738,,,
1103,20210727,0.73825,0.73885,0.7337,0.7358,,,
1104,20210728,0.73645,0.73815,0.7317,0.73765,,,
1105,20210729,0.7371,0.74135,0.73595,0.73925,,,
1106,20210730,0.73945,0.74045,0.7331,0.7345,,,
1107,20210802,0.73355,0.7382,0.7329,0.7362,,,
1108,20210803,0.7368,0.74085,0.73575,0.73955,,,
1109,20210804,0.73905,0.74265,0.737,0.738,,,
1110,20210805,0.738,0.7416,0.73765,0.74005,,,
1111,20210806,0.7403,0.74065,0.73465,0.7356,,,
1112,20210809,0.73595,0.7364,0.7328,0.7333,,,
1113,20210810,0.7333,0.7356,0.7316,0.73465,,,
1114,20210811,0.7347,0.73895,0.73235,0.73715,,,
1115,20210812,0.7369,0.7377,0.7332,0.7336,,,
1116,20210813,0.734,0.73815,0.73335,0.73715,,,
1117,20210816,0.7371,0.73755,0.73195,0.73355,,,
1118,20210817,0.73355,0.7341,0.72425,0.72535,,,
1119,20210818,0.7251,0.72695,0.7229,0.7234,,,
1120,20210819,0.72355,0.7243,0.71425,0.7147,,,
1121,20210820,0.7148,0.71565,0.7106,0.71355,,,
1122,20210823,0.71365,0.7218,0.7126,0.72115,,,
1123,20210824,0.7211,0.7271,0.7201,0.7258,,,
1124,20210825,0.7259,0.72805,0.72375,0.7276,,,
1125,20210826,0.7275,0.728,0.72345,0.7237,,,
1126,20210827,0.72375,0.7317,0.7222,0.731,,,
1127,20210830,0.73075,0.73185,0.72845,0.7296,,,
1128,20210831,0.72955,0.73415,0.7288,0.73155,,,
1129,20210901,0.73155,0.7384,0.7308,0.73665,,,
1130,20210902,0.7364,0.741,0.7356,0.74005,,,
1131,20210903,0.7401,0.7478,0.73955,0.7454,,,
1132,20210906,0.7453,0.74555,0.74265,0.744,,,
1133,20210907,0.74385,0.74685,0.73745,0.73875,,,
1134,20210908,0.739,0.7404,0.7345,0.7365,,,
1135,20210909,0.7365,0.73945,0.7347,0.7367,,,
1136,20210910,0.7367,0.741,0.73485,0.73565,,,
1137,20210913,0.73575,0.73755,0.7336,0.73695,,,
1138,20210914,0.7366,0.73735,0.73135,0.73195,,,
1139,20210915,0.732,0.7339,0.73015,0.7332,,,
1140,20210916,0.73335,0.73475,0.7274,0.72925,,,
1141,20210917,0.72925,0.7322,0.72625,0.7267,,,
1142,20210920,0.7264,0.72695,0.72205,0.7252,,,
1143,20210921,0.72525,0.7283,0.7222,0.72325,,,
1144,20210922,0.72295,0.72965,0.72235,0.7241,,,
1145,20210923,0.72405,0.73155,0.7223,0.72955,,,
1146,20210924,0.73005,0.73165,0.7236,0.72605,,,
1147,20210927,0.72625,0.7294,0.72495,0.7286,,,
1148,20210928,0.7285,0.7311,0.72255,0.7238,,,
1149,20210929,0.72405,0.72645,0.71705,0.71755,,,
1150,20210930,0.7178,0.72575,0.71735,0.7227,,,
1151,20211001,0.7228,0.72765,0.7192,0.7266,,,
1152,20211004,0.7266,0.7304,0.72515,0.7287,,,
1153,20211005,0.7289,0.7309,0.7249,0.7292,,,
1154,20211006,0.72915,0.72935,0.7226,0.72725,,,
1155,20211007,0.72735,0.73245,0.72695,0.7312,,,
1156,20211008,0.7313,0.73385,0.7288,0.73095,,,
1157,20211011,0.7308,0.7373,0.72925,0.73465,,,
1158,20211012,0.73505,0.73845,0.73325,0.73515,,,
1159,20211013,0.73485,0.7382,0.73235,0.7379,,,
1160,20211014,0.73775,0.74265,0.7372,0.74155,,,
1161,20211015,0.74135,0.744,0.74035,0.74165,,,
1162,20211018,0.74155,0.74375,0.73785,0.74125,,,
1163,20211019,0.74125,0.74855,0.74075,0.7474,,,
1164,20211020,0.74715,0.7523,0.7465,0.75165,,,
1165,20211021,0.7509,0.75465,0.74585,0.7467,,,
1166,20211022,0.7466,0.75125,0.7454,0.7466,,,
1167,20211025,0.7466,0.75055,0.7464,0.74915,,,
1168,20211026,0.749,0.75255,0.74845,0.7502,,,
1169,20211027,0.74995,0.7536,0.74875,0.75165,,,
1170,20211028,0.75165,0.75555,0.74795,0.7543,,,
1171,20211029,0.75415,0.75555,0.75005,0.75225,,,
1172,20211101,0.75175,0.7536,0.7486,0.75235,,,
1173,20211102,0.75195,0.75325,0.74205,0.7429,,,
1174,20211103,0.7427,0.74585,0.74125,0.74475,,,
1175,20211104,0.7448,0.7471,0.7383,0.7401,,,
1176,20211105,0.73995,0.74125,0.736,0.74015,,,
1177,20211108,0.7404,0.7431,0.73845,0.74235,,,
1178,20211109,0.74245,0.7432,0.7361,0.7378,,,
1179,20211110,0.7381,0.73935,0.7324,0.73265,,,
1180,20211111,0.73185,0.7341,0.7287,0.7293,,,
1181,20211112,0.7292,0.73355,0.72765,0.7331,,,
1182,20211115,0.7329,0.73705,0.73235,0.73465,,,
1183,20211116,0.7348,0.7368,0.72925,0.7304,,,
1184,20211117,0.7301,0.7305,0.7259,0.72665,,,
1185,20211118,0.7267,0.72935,0.72495,0.72765,,,
1186,20211119,0.72755,0.72915,0.7227,0.72335,,,
1187,20211122,0.72315,0.72735,0.7221,0.7225,,,
1188,20211123,0.72275,0.72365,0.7207,0.7227,,,
1189,20211124,0.7227,0.72285,0.7184,0.71945,,,
1190,20211125,0.7198,0.72095,0.71805,0.71895,,,
1191,20211126,0.7191,0.71945,0.71125,0.7125,,,
1192,20211129,0.7128,0.71595,0.71135,0.7142,,,
1193,20211130,0.7143,0.71705,0.7063,0.7128,,,
1194,20211201,0.71275,0.7173,0.7095,0.71065,,,
1195,20211202,0.7107,0.712,0.70845,0.7094,,,
1196,20211203,0.70965,0.7098,0.6993,0.70005,,,
1197,20211206,0.7002,0.70545,0.6999,0.70505,,,
1198,20211207,0.70535,0.7123,0.70395,0.7119,,,
1199,20211208,0.71205,0.7184,0.71155,0.7171,,,
1200,20211209,0.71725,0.7187,0.71355,0.71495,,,
1201,20211210,0.7146,0.71825,0.7132,0.71735,,,
1202,20211213,0.71625,0.71765,0.71105,0.71325,,,
1203,20211214,0.71325,0.7136,0.709,0.7105,,,
1204,20211215,0.71,0.71775,0.70925,0.717,,,
1205,20211216,0.717,0.7224,0.71455,0.71835,,,
1206,20211217,0.7183,0.7186,0.7123,0.71245,,,
1207,20211220,0.7132,0.7133,0.70825,0.7111,,,
1208,20211221,0.71105,0.7156,0.7099,0.71535,,,
1209,20211222,0.7155,0.72205,0.7121,0.7214,,,
1210,20211223,0.7213,0.7252,0.7196,0.72445,,,
1211,20211224,0.7244,0.72455,0.7218,0.72265,,,
1212,20211227,0.7228,0.7245,0.7206,0.7239,,,
1213,20211228,0.72375,0.7264,0.7219,0.72285,,,
1214,20211229,0.7229,0.72725,0.7213,0.725,,,
1215,20211230,0.72575,0.7276,0.72435,0.72495,,,
1216,20211231,0.72565,0.72775,0.7244,0.72695,,,
1217,20220103,0.7264,0.7277,0.7184,0.71905,,,
1218,20220104,0.71915,0.7249,0.7185,0.72375,,,
1219,20220105,0.72385,0.72725,0.7215,0.72215,,,
1220,20220106,0.722,0.7223,0.7146,0.71625,,,
1221,20220107,0.7165,0.71875,0.713,0.71805,,,
1222,20220110,0.71775,0.72025,0.7149,0.717,,,
1223,20220111,0.71725,0.72135,0.7155,0.721,,,
1224,20220112,0.7211,0.72925,0.72005,0.72845,,,
1225,20220113,0.72835,0.73145,0.72735,0.7282,,,
1226,20220114,0.7282,0.72935,0.71985,0.72075,,,
1227,20220117,0.7221,0.72295,0.71955,0.7211,,,
1228,20220118,0.72095,0.7228,0.717,0.7184,,,
1229,20220119,0.7184,0.72385,0.7177,0.72115,,,
1230,20220120,0.721,0.72765,0.72085,0.7226,,,
1231,20220121,0.7229,0.7233,0.71715,0.71745,,,
1232,20220124,0.71755,0.7188,0.70905,0.71445,,,
1233,20220125,0.7143,0.7177,0.71215,0.71515,,,
1234,20220126,0.71535,0.71815,0.7096,0.7115,,,
1235,20220127,0.71155,0.71215,0.7024,0.70345,,,
1236,20220128,0.7031,0.7046,0.69675,0.69945,,,
1237,20220131,0.69925,0.70765,0.69875,0.70675,,,
1238,20220201,0.7066,0.7131,0.70335,0.71285,,,
1239,20220202,0.71275,0.7159,0.71185,0.71365,,,
1240,20220203,0.71365,0.71685,0.71095,0.71385,,,
1241,20220204,0.71365,0.7152,0.70515,0.7076,,,
1242,20220207,0.708,0.71305,0.70655,0.7126,,,
1243,20220208,0.7124,0.7147,0.71065,0.7146,,,
1244,20220209,0.7145,0.71945,0.7142,0.7179,,,
1245,20220210,0.7181,0.7249,0.7147,0.71665,,,
1246,20220211,0.71685,0.71855,0.71085,0.71335,,,
1247,20220214,0.71285,0.71505,0.70865,0.71275,,,
1248,20220215,0.7129,0.71565,0.7102,0.7152,,,
1249,20220216,0.71515,0.7205,0.71435,0.71945,,,
1250,20220217,0.71945,0.72175,0.715,0.7187,,,
1251,20220218,0.71905,0.7228,0.7165,0.71775,,,
1252,20220221,0.7176,0.72225,0.7167,0.71895,,,
1253,20220222,0.71885,0.72335,0.7172,0.72205,,,
1254,20220223,0.72215,0.7284,0.7218,0.72335,,,
1255,20220224,0.7231,0.72325,0.70945,0.7163,,,
1256,20220225,0.7165,0.7238,0.71395,0.7229,,,
1257,20220228,0.71865,0.72655,0.71675,0.72625,,,
1258,20220301,0.72615,0.729,0.7238,0.72525,,,
1259,20220302,0.72555,0.73065,0.72435,0.7297,,,
1260,20220303,0.72965,0.73475,0.72765,0.73285,,,
1261,20220304,0.7327,0.73805,0.73005,0.73745,,,
1262,20220307,0.7375,0.74415,0.73115,0.7315,,,
1263,20220308,0.73155,0.73485,0.72455,0.727,,,
1264,20220309,0.7269,0.73375,0.7264,0.7321,,,
1265,20220310,0.7319,0.73675,0.72875,0.73565,,,
1266,20220311,0.73525,0.73675,0.72825,0.72915,,,
1267,20220314,0.72915,0.7299,0.71865,0.7188,,,
1268,20220315,0.71925,0.72275,0.7165,0.71955,,,
1269,20220316,0.71945,0.7297,0.71805,0.729,,,
1270,20220317,0.72865,0.7393,0.72825,0.73765,,,
1271,20220318,0.73745,0.7418,0.73605,0.7415,,,
1272,20220321,0.74125,0.7425,0.7374,0.74005,,,
1273,20220322,0.73945,0.74715,0.73755,0.7469,,,
1274,20220323,0.7466,0.75075,0.745,0.74995,,,
1275,20220324,0.74965,0.75275,0.74665,0.75135,,,
1276,20220325,0.75135,0.7537,0.7495,0.7515,,,
1277,20220328,0.75185,0.754,0.74665,0.749,,,
1278,20220329,0.7492,0.7519,0.7456,0.75095,,,
1279,20220330,0.7507,0.75365,0.75025,0.75105,,,
1280,20220331,0.751,0.7526,0.74705,0.74835,,,
1281,20220401,0.74845,0.75245,0.74725,0.74955,,,
1282,20220404,0.7489,0.75565,0.7483,0.7543,,,
1283,20220405,0.75455,0.76615,0.7536,0.75785,,,
1284,20220406,0.7579,0.7593,0.74855,0.75095,,,
1285,20220407,0.7509,0.75195,0.7467,0.74795,,,
1286,20220408,0.74815,0.7493,0.74265,0.746,,,
1287,20220411,0.7462,0.7466,0.7414,0.74175,,,
1288,20220412,0.74215,0.74935,0.73995,0.74555,,,
1289,20220413,0.746,0.7475,0.7392,0.74525,,,
1290,20220414,0.74515,0.74685,0.73975,0.7416,,,
1291,20220415,0.7418,0.742,0.7391,0.7393,,,
1292,20220418,0.73975,0.74035,0.7343,0.73495,,,
1293,20220419,0.7347,0.74,0.73455,0.7375,,,
1294,20220420,0.73775,0.74575,0.73725,0.7451,,,
1295,20220421,0.7449,0.7458,0.7365,0.73695,,,
1296,20220422,0.73745,0.73775,0.73315,0.7341,,,
